...1,airt,rh,parr,bar,datetime_posx,Tree,DATE,H2O,CO2,CH4,ERROR,ERROR_comment,REMARK_LENGTH,PLOT,SPECIES,DBH,OLD_TAG,MEAN_DEPTH,vol_system,nmol,surfarea,CO2_r2,CH4_r2,CO2_SE,CH4_SE,CO2_flux_umolpm2ps,CH4_flux_nmolpm2ps,year,jday,UniqueID,qa_check,date,location,days_since_last,new_round,sampling_round,species_label
1514,11.5,91,0,1021,2024-10-01T00:00:00Z,380,NA,NA,NA,NA,NA,NA,NA,C2,rm,21.72,NA,NA,NA,NA,NA,0.95711064649675,0.713772311012685,4.56820984078513e-5,1.13936469234265e-7,0.356124282188631,0.29691764104703,2024,275,45566_380,good,2024-10-01,Upland,0,FALSE,15,A. rubrum
1515,11.5,91,0,1021,2024-10-01T00:00:00Z,386,NA,NA,NA,NA,NA,NA,NA,C2,ro,42.74,NA,NA,NA,NA,NA,0.970513894876368,0.04423636,5.26581686505068e-5,1.49996710185621e-7,0.498548189404099,0.053253160767763597,2024,275,45566_386,good,2024-10-01,Upland,0,FALSE,15,Q. rubra
1516,11.5,91,0,1021,2024-10-01T00:00:00Z,903,NA,NA,NA,NA,NA,NA,NA,E5,ro,34.78,NA,NA,NA,NA,NA,0.98688764453835,0.495999632915086,8.58801336430946e-5,1.54671101457725e-7,1.22951952197859,0.25321162925925,2024,275,45566_903,good,2024-10-01,Upland,0,FALSE,15,Q. rubra
1517,11.5,91,0,1021,2024-10-01T00:00:00Z,892,NA,NA,NA,NA,NA,NA,NA,E5,rm,20.31,NA,NA,NA,NA,NA,0.975279484224061,0.046869534,4.74802037179159e-5,1.2796659436415e-7,0.492150093903594,0.0468290093785199,2024,275,45566_892,good,2024-10-01,Upland,0,FALSE,15,A. rubrum
1518,11.5,91,0,1021,2024-10-01T00:00:00Z,893,NA,NA,NA,NA,NA,NA,NA,E5,hem,26.45,NA,NA,NA,NA,NA,0.92691115,0.063199951,5.40452392888302e-5,1.76914824590861e-7,0.317614375633991,0.0758312760206354,2024,275,45566_893,good,2024-10-01,Upland,0,FALSE,15,T. canadensis
1519,11.5,91,0,1021,2024-10-01T00:00:00Z,880,NA,NA,NA,NA,NA,NA,NA,E5,ro,39.55,NA,NA,NA,NA,NA,0.988766926751875,0.085995469,5.23453255473921e-5,1.72105442794096e-7,0.810447325814556,-0.0871,2024,275,45566_880,good,2024-10-01,Upland,0,FALSE,15,Q. rubra
1520,11.5,91,0,1021,2024-10-01T00:00:00Z,905,NA,NA,NA,NA,NA,NA,NA,E5,hem,23.93,NA,NA,NA,NA,NA,0.874436290536702,0.015462405,4.82595484069541e-5,1.07344329032318e-7,0.21016698297479,0.0221998837475334,2024,275,45566_905,bad,2024-10-01,Upland,0,FALSE,15,T. canadensis
1521,11.5,91,0,1021,2024-10-01T00:00:00Z,876,NA,NA,NA,NA,NA,NA,NA,E5,hem,32.87,NA,NA,NA,NA,NA,0.88652313961865,0.035479957,6.03810686297243e-5,1.68202170052834e-7,0.278510386104621,-0.0532,2024,275,45566_876,bad,2024-10-01,Upland,0,FALSE,15,T. canadensis
1522,11.5,91,0,1021,2024-10-01T00:00:00Z,889,NA,NA,NA,NA,NA,NA,NA,E5,hem,29.41,NA,NA,NA,NA,NA,0.876582173479536,0.154310400342353,5.90924629792646e-5,1.48703877086964e-7,0.259889468103878,0.10482469663774001,2024,275,45566_889,bad,2024-10-01,Upland,0,FALSE,15,T. canadensis
1523,10.9,94,0,1021,2024-10-01T01:14:00Z,895,NA,NA,NA,NA,NA,NA,NA,E5,rm,24.02,NA,NA,NA,NA,NA,0.98672381763686,0.00586794,3.24017594742141e-5,1.01385950417135e-7,0.460976740861833,0.0128542807829298,2024,275,45566_895,good,2024-10-01,Upland,0,FALSE,15,A. rubrum
1524,14.2,82,317,1022,2024-10-01T09:57:00Z,318,NA,NA,NA,NA,NA,NA,NA,H1,rm,25.94,NA,NA,NA,NA,NA,0.952609384,0.258621808258635,1.1886402695777e-4,1.57317422069521e-7,0.879449505412999,0.1533340856957,2024,275,45566_318,good,2024-10-01,Upland,0,FALSE,15,A. rubrum
1525,1.9,95,0,1008,2024-10-15T00:00:00Z,411,NA,NA,NA,NA,NA,NA,NA,BGS,rm,28.7,NA,NA,NA,NA,NA,0.95910334938566,0.13318340371934,6.35706971534066e-5,1.84911551306027e-7,0.508036629,0.11961198737288,2024,289,45580_411,good,2024-10-15,Wetland,14,TRUE,16,A. rubrum
1526,1.9,95,0,1008,2024-10-15T00:00:00Z,412,NA,NA,NA,NA,NA,NA,NA,BGS,bg,19.4,NA,NA,NA,NA,NA,0.90137172006263,0.959947285893219,9.02283582815144e-5,2.18834647774634e-7,0.450135752044608,1.767962,2024,289,45580_412,good,2024-10-15,Wetland,0,FALSE,16,N. sylvatica
1527,1.9,95,0,1008,2024-10-15T00:00:00Z,413,NA,NA,NA,NA,NA,NA,NA,BGS,rm,26,NA,NA,NA,NA,NA,0.914050598836712,0.339841866186058,8.05734233908249e-5,1.89130341715289e-7,0.43361542770757,0.22393649482972,2024,289,45580_413,good,2024-10-15,Wetland,0,FALSE,16,A. rubrum
1528,1.9,95,0,1008,2024-10-15T00:00:00Z,414,NA,NA,NA,NA,NA,NA,NA,BGS,bg,27.8,NA,NA,NA,NA,NA,0.91228328106035,0.996561616,1.0014988958915e-4,1.84129053789713e-7,0.532995278368306,5.173047,2024,289,45580_414,good,2024-10-15,Wetland,0,FALSE,16,N. sylvatica
1529,1.9,95,0,1008,2024-10-15T00:00:00Z,417,NA,NA,NA,NA,NA,NA,NA,BGS,hem,28.1,NA,NA,NA,NA,NA,0.876919279018994,0.084078181,5.45307573792705e-5,1.26187837909561e-7,0.240201403770264,-0.0631,2024,289,45580_417,bad,2024-10-15,Wetland,0,FALSE,16,T. canadensis
1530,1.9,95,0,1008,2024-10-15T00:00:00Z,418,NA,NA,NA,NA,NA,NA,NA,BGS,rm,26.7,NA,NA,NA,NA,NA,0.977038363,0.248163150486117,4.84991991933763e-5,1.1322269380943e-7,0.522081335199988,-0.107,2024,289,45580_418,good,2024-10-15,Wetland,0,FALSE,16,A. rubrum
1531,1.9,95,0,1008,2024-10-15T00:00:00Z,419,NA,NA,NA,NA,NA,NA,NA,BGS,rm,20.6,NA,NA,NA,NA,NA,0.924880289714656,0.041636908,5.01153387808776e-5,1.32375155478635e-7,0.290192175780459,-0.0455,2024,289,45580_419,good,2024-10-15,Wetland,0,FALSE,16,A. rubrum
1532,1.9,95,0,1008,2024-10-15T00:00:00Z,420,NA,NA,NA,NA,NA,NA,NA,BGS,rm,25.2,NA,NA,NA,NA,NA,0.957408722751956,0.614163121542181,7.99466276136932e-5,1.36068731326372e-7,0.625514994437261,0.28330063865756,2024,289,45580_420,good,2024-10-15,Wetland,0,FALSE,16,A. rubrum
1533,1.9,95,0,1008,2024-10-15T00:00:00Z,421,NA,NA,NA,NA,NA,NA,NA,BGS,rm,25,NA,NA,NA,NA,NA,0.948935201523373,0.558178660797296,5.78809225901747e-5,1.27378327423925e-7,0.411758080509418,0.23626970063291,2024,289,45580_421,good,2024-10-15,Wetland,0,FALSE,16,A. rubrum
1534,1.9,95,0,1008,2024-10-15T00:00:00Z,422,NA,NA,NA,NA,NA,NA,NA,BGS,rm,18.8,NA,NA,NA,NA,NA,0.947758659,0.180266209308231,9.22962126697375e-5,1.20685317424779e-7,0.64874619280103,0.0933951662640364,2024,289,45580_422,good,2024-10-15,Wetland,0,FALSE,16,A. rubrum
1535,1.9,95,0,1008,2024-10-15T00:00:00Z,423,NA,NA,NA,NA,NA,NA,NA,BGS,hem,21,NA,NA,NA,NA,NA,0.944597100250202,0.811398966,6.40273010634614e-5,2.29214312144876e-7,0.436286193449523,0.78457802527446,2024,289,45580_423,good,2024-10-15,Wetland,0,FALSE,16,T. canadensis
1536,1.9,95,0,1008,2024-10-15T00:00:00Z,424,NA,NA,NA,NA,NA,NA,NA,BGS,rm,17.1,NA,NA,NA,NA,NA,0.871202432177906,0.83444914,5.90189645317096e-5,1.10290536981089e-7,0.253306603996692,0.40862194283665004,2024,289,45580_424,bad,2024-10-15,Wetland,0,FALSE,16,A. rubrum
1537,1.9,95,0,1008,2024-10-15T00:00:00Z,425,NA,NA,NA,NA,NA,NA,NA,BGS,hem,26.1,NA,NA,NA,NA,NA,0.950348934130855,0.68060523,5.11374255176001e-5,1.48110713790978e-7,0.347966458,-0.33599999999999997,2024,289,45580_425,good,2024-10-15,Wetland,0,FALSE,16,T. canadensis
1538,1.9,95,0,1008,2024-10-15T00:00:00Z,426,NA,NA,NA,NA,NA,NA,NA,BGS,rm,24.2,NA,NA,NA,NA,NA,2.79697119646499e-5,0.149339126586093,4.3471904443677e-5,1.19641013681297e-7,3.7940928539063e-4,0.0827252097372733,2024,289,45580_426,bad,2024-10-15,Wetland,0,FALSE,16,A. rubrum
1539,1.9,95,0,1008,2024-10-15T00:00:00Z,427,NA,NA,NA,NA,NA,NA,NA,BGS,bg,19.6,NA,NA,NA,NA,NA,0.458718689148852,0.831654393181551,4.60741078018282e-5,1.31920508730467e-7,0.069995135,0.4838737751062,2024,289,45580_427,bad,2024-10-15,Wetland,0,FALSE,16,N. sylvatica
1540,1.9,95,0,1008,2024-10-15T00:00:00Z,428,NA,NA,NA,NA,NA,NA,NA,BGS,hem,28.8,NA,NA,NA,NA,NA,0.054626144,9.74411372888201e-7,1.5994296379877e-4,3.52687872927541e-7,0.063447255,-5.75e-4,2024,289,45580_428,bad,2024-10-15,Wetland,0,FALSE,16,T. canadensis
1541,1.9,95,0,1008,2024-10-15T00:00:00Z,429,NA,NA,NA,NA,NA,NA,NA,BGS,hem,18.5,NA,NA,NA,NA,NA,0.938853531956712,0.182222698920148,7.488879445995e-5,1.30731953233835e-7,0.484260773949506,0.10183912979024,2024,289,45580_429,good,2024-10-15,Wetland,0,FALSE,16,T. canadensis
1542,1.9,95,0,1008,2024-10-15T00:00:00Z,431,NA,NA,NA,NA,NA,NA,NA,BGS,bg,16.9,NA,NA,NA,NA,NA,0.787323407328271,0.176087669,6.51892380700399e-5,9.08638221403872e-8,0.206986422342659,-0.0693,2024,289,45580_431,bad,2024-10-15,Wetland,0,FALSE,16,N. sylvatica
1543,1.9,95,0,1008,2024-10-15T00:00:00Z,432,NA,NA,NA,NA,NA,NA,NA,BGS,hem,31,NA,NA,NA,NA,NA,0.611689278569337,0.004432149,1.1510799840353e-4,2.26671881145404e-7,0.238413291539324,-0.025,2024,289,45580_432,bad,2024-10-15,Wetland,0,FALSE,16,T. canadensis
1544,1.9,95,0,1008,2024-10-15T00:00:00Z,433,NA,NA,NA,NA,NA,NA,NA,BGS,hem,29.1,NA,NA,NA,NA,NA,0.616506494618339,0.719592314376384,6.3008238029563e-5,1.65307439291851e-7,0.131836715481014,-0.437,2024,289,45580_433,bad,2024-10-15,Wetland,0,FALSE,16,T. canadensis
1545,1.9,95,0,1008,2024-10-15T00:00:00Z,434,NA,NA,NA,NA,NA,NA,NA,BGS,bg,25,NA,NA,NA,NA,NA,0.824489354675512,0.225670496202817,1.1773314867061e-4,1.45169616524362e-7,0.421103423361014,0.12933004721900998,2024,289,45580_434,bad,2024-10-15,Wetland,0,FALSE,16,N. sylvatica
1546,1.9,95,0,1008,2024-10-15T00:00:00Z,435,NA,NA,NA,NA,NA,NA,NA,BGS,bg,19,NA,NA,NA,NA,NA,0.88026087786796,0.981759602441207,6.89160947517421e-5,1.71349521401848e-7,0.308359649293451,2.0745199999999997,2024,289,45580_435,bad,2024-10-15,Wetland,0,FALSE,16,N. sylvatica
1547,1.9,95,0,1008,2024-10-15T00:00:00Z,436,NA,NA,NA,NA,NA,NA,NA,BGS,hem,19.5,NA,NA,NA,NA,NA,0.643725848357383,0.104453268693712,2.0028540287917e-4,1.3253302115777e-7,0.444280071843078,0.0746947722261722,2024,289,45580_436,bad,2024-10-15,Wetland,0,FALSE,16,T. canadensis
1548,1.9,95,0,1008,2024-10-15T00:00:00Z,438,NA,NA,NA,NA,NA,NA,NA,BGS,hem,18.8,NA,NA,NA,NA,NA,0.844528311481127,0.681845974725215,2.0323899960866e-4,1.61239759012911e-7,0.781695686944349,0.3895343744181,2024,289,45580_438,bad,2024-10-15,Wetland,0,FALSE,16,T. canadensis
1549,1.9,95,0,1008,2024-10-15T00:00:00Z,439,NA,NA,NA,NA,NA,NA,NA,BGS,hem,35.7,NA,NA,NA,NA,NA,0.038042892,0.049992763,4.75771664808628e-5,1.77052117857391e-7,0.015613731,0.0670255611050444,2024,289,45580_439,bad,2024-10-15,Wetland,0,FALSE,16,T. canadensis
1550,1.9,95,0,1008,2024-10-15T00:00:00Z,441,NA,NA,NA,NA,NA,NA,NA,BGS,bg,25.7,NA,NA,NA,NA,NA,0.763340592323057,0.993734245393686,6.63680879409801e-5,7.31385717346449e-7,0.196700659596381,15.200019000000001,2024,289,45580_441,bad,2024-10-15,Wetland,0,FALSE,16,N. sylvatica
1551,1.9,95,0,1008,2024-10-15T00:00:00Z,442,NA,NA,NA,NA,NA,NA,NA,BGS,rm,17.3,NA,NA,NA,NA,NA,0.852151999876391,0.389618313463303,5.80549711692045e-5,1.64573317006197e-7,0.230006144712037,0.21698393174873,2024,289,45580_442,bad,2024-10-15,Wetland,0,FALSE,16,A. rubrum
1552,1.9,95,0,1008,2024-10-15T00:00:00Z,443,NA,NA,NA,NA,NA,NA,NA,BGS,bg,24.7,NA,NA,NA,NA,NA,0.915210095,0.780213417760792,7.42634317114823e-5,1.40863676957484e-7,0.402635959630299,0.43798007982204,2024,289,45580_443,good,2024-10-15,Wetland,0,FALSE,16,N. sylvatica
1553,1.9,95,0,1008,2024-10-15T00:00:00Z,444,NA,NA,NA,NA,NA,NA,NA,BGS,bg,25.2,NA,NA,NA,NA,NA,0.927286370354182,0.964608894610216,6.03968239336238e-5,1.61617944609452e-7,0.355928156840127,1.392411,2024,289,45580_444,good,2024-10-15,Wetland,0,FALSE,16,N. sylvatica
1554,1.9,95,0,1008,2024-10-15T00:00:00Z,452,NA,NA,NA,NA,NA,NA,NA,BGS,bg,27.2,NA,NA,NA,NA,NA,0.89091469215366,0.960465514991449,6.81468415653797e-5,2.3747975671074e-7,0.321388165090643,1.931651,2024,289,45580_452,bad,2024-10-15,Wetland,0,FALSE,16,N. sylvatica
1555,1.8,91,0,1009,2024-10-16T00:00:00Z,583,NA,NA,NA,NA,NA,NA,NA,D2,rm,22.11,NA,NA,NA,NA,NA,0.918369294182934,0.019552939,4.29225177675667e-5,1.05211373657571e-7,0.237583517977725,0.024519175425944,2024,290,45581_583,good,2024-10-16,Upland,1,FALSE,16,A. rubrum
1556,1.8,91,0,1009,2024-10-16T00:00:00Z,677,NA,NA,NA,NA,NA,NA,NA,E1,hem,31.4,NA,NA,NA,NA,NA,0.82673505354649,1.22731207422825e-5,5.21667448960624e-5,1.75195479786749e-7,0.188048891781043,-0.00101,2024,290,45581_677,bad,2024-10-16,Upland,0,FALSE,16,T. canadensis
1557,1.8,91,0,1009,2024-10-16T00:00:00Z,386,NA,NA,NA,NA,NA,NA,NA,C2,ro,42.74,NA,NA,NA,NA,NA,0.877718397978287,0.182854071176637,3.73087788803908e-5,1.22346102851333e-7,0.164951889228117,0.095508464909631,2024,290,45581_386,bad,2024-10-16,Upland,0,FALSE,16,Q. rubra
1558,1.8,91,0,1009,2024-10-16T00:00:00Z,236,NA,NA,NA,NA,NA,NA,NA,F1,hem,17.21,NA,NA,NA,NA,NA,0.906815567,0.001048346,3.73158920536022e-5,1.19838031530279e-7,0.192101539803013,-0.00641,2024,290,45581_236,good,2024-10-16,Upland,0,FALSE,16,T. canadensis
1559,1.8,91,0,1009,2024-10-16T00:00:00Z,217,NA,NA,NA,NA,NA,NA,NA,C1,hem,35.65,NA,NA,NA,NA,NA,0.449868211796221,0.002398042,3.40648840775298e-5,1.13973223711536e-7,-0.050835303,0.009221504546406809,2024,290,45581_217,bad,2024-10-16,Upland,0,FALSE,16,T. canadensis
1560,1.8,91,0,1009,2024-10-16T00:00:00Z,366,NA,NA,NA,NA,NA,NA,NA,C1,ro,37.11,NA,NA,NA,NA,NA,0.507730667836495,0.059643685,5.67757960412477e-5,1.34290925497219e-7,-0.095154155,0.055812554200910997,2024,290,45581_366,bad,2024-10-16,Upland,0,FALSE,16,Q. rubra
1561,1.8,91,0,1009,2024-10-16T00:00:00Z,362,NA,NA,NA,NA,NA,NA,NA,C1,ro,42.68,NA,NA,NA,NA,NA,0.383666452575877,0.06934826,6.40730516976576e-5,1.5077767665496e-7,0.083424505,0.0679219981902205,2024,290,45581_362,bad,2024-10-16,Upland,0,FALSE,16,Q. rubra
1562,1.8,91,0,1009,2024-10-16T00:00:00Z,356,NA,NA,NA,NA,NA,NA,NA,C1,ro,39.63,NA,NA,NA,NA,NA,0.929438084407077,0.005798478,5.78446087068512e-5,1.66245888396258e-7,0.346447280548493,-0.020999999999999998,2024,290,45581_356,good,2024-10-16,Upland,0,FALSE,16,Q. rubra
1563,1.8,91,0,1009,2024-10-16T00:00:00Z,302,NA,NA,NA,NA,NA,NA,NA,H1,ro,41.4,NA,NA,NA,NA,NA,0.898697723,0.00346705,6.56656093518946e-5,2.30887023414345e-7,0.322763498111355,-0.022500000000000003,2024,290,45581_302,bad,2024-10-16,Upland,0,FALSE,16,Q. rubra
1564,1.8,91,0,1009,2024-10-16T00:00:00Z,544,NA,NA,NA,NA,NA,NA,NA,D1,ro,35.85,NA,NA,NA,NA,NA,0.842279511430958,0.002026187,5.56051622856481e-5,1.80769513155283e-7,0.212054939054038,0.0134417129501319,2024,290,45581_544,bad,2024-10-16,Upland,0,FALSE,16,Q. rubra
1565,1.8,91,0,1009,2024-10-16T00:00:00Z,889,NA,NA,NA,NA,NA,NA,NA,E5,hem,29.41,NA,NA,NA,NA,NA,0.92219834999999994,0.399261410068374,3.83454906211273e-5,1.47350611579885e-7,0.217861898371155,0.19823807127824,2024,290,45581_889,good,2024-10-16,Upland,0,FALSE,16,T. canadensis
1566,1.8,91,0,1009,2024-10-16T00:00:00Z,309,NA,NA,NA,NA,NA,NA,NA,H1,ro,39.76,NA,NA,NA,NA,NA,0.92932449909693,1.1689650976895e-4,6.98332009816887e-5,2.1606865380321e-7,0.417888493689124,-0.00386,2024,290,45581_309,good,2024-10-16,Upland,0,FALSE,16,Q. rubra
1567,1.8,91,0,1009,2024-10-16T00:00:00Z,153,NA,NA,NA,NA,NA,NA,NA,G1,rm,19.32,NA,NA,NA,NA,NA,0.828894976354323,6.82134281119674e-5,7.32304985626144e-5,1.59432481277497e-7,0.265986492500338,-0.00217,2024,290,45581_153,bad,2024-10-16,Upland,0,FALSE,16,A. rubrum
1568,1.8,91,0,1009,2024-10-16T00:00:00Z,678,NA,NA,NA,NA,NA,NA,NA,E1,hem,18.16,NA,NA,NA,NA,NA,0.904860746572553,0.002071421,5.01040402621822e-5,1.59455667325728e-7,0.254995766758793,-0.012,2024,290,45581_678,good,2024-10-16,Upland,0,FALSE,16,T. canadensis
1569,1.8,91,0,1009,2024-10-16T00:00:00Z,905,NA,NA,NA,NA,NA,NA,NA,E5,hem,23.93,NA,NA,NA,NA,NA,0.274890653013421,0.272791244788172,4.99481966433124e-5,1.57275375103721e-7,0.050751311,0.15896283963771,2024,290,45581_905,bad,2024-10-16,Upland,0,FALSE,16,T. canadensis
1570,1.8,91,0,1009,2024-10-16T00:00:00Z,933,NA,NA,NA,NA,NA,NA,NA,F1,rm,21.9,NA,NA,NA,NA,NA,0.916904954203804,0.028318465,5.45686639367046e-5,1.54835887138515e-7,0.299134932864466,0.043620809859159095,2024,290,45581_933,good,2024-10-16,Upland,0,FALSE,16,A. rubrum
1571,1.8,91,0,1009,2024-10-16T00:00:00Z,880,NA,NA,NA,NA,NA,NA,NA,E5,ro,39.55,NA,NA,NA,NA,NA,0.918269155854362,0.012842782,6.93741830743669e-5,1.26002831867407e-7,0.383741798343504,-0.0237,2024,290,45581_880,good,2024-10-16,Upland,0,FALSE,16,Q. rubra
1572,1.8,91,0,1009,2024-10-16T00:00:00Z,893,NA,NA,NA,NA,NA,NA,NA,E5,hem,26.45,NA,NA,NA,NA,NA,0.785117543735275,0.116738934871375,5.47069168533169e-5,1.28559801226672e-7,0.172567226456238,-0.0771,2024,290,45581_893,bad,2024-10-16,Upland,0,FALSE,16,T. canadensis
1573,1.8,91,0,1009,2024-10-16T00:00:00Z,175,NA,NA,NA,NA,NA,NA,NA,G1,ro,35.21,NA,NA,NA,NA,NA,0.994572844337835,0.019821955,9.42804136731442e-5,3.03627047355952e-7,1.71731444239896,0.0580974942295389,2024,290,45581_175,good,2024-10-16,Upland,0,FALSE,16,Q. rubra
1574,1.8,91,0,1009,2024-10-16T00:00:00Z,176,NA,NA,NA,NA,NA,NA,NA,G1,rm,24.44,NA,NA,NA,NA,NA,0.984702302412676,7.991205242879e-4,5.31866696649697e-5,1.62099546356642e-7,0.704192599482541,0.00756503177311205,2024,290,45581_176,good,2024-10-16,Upland,0,FALSE,16,A. rubrum
1575,1.8,91,0,1009,2024-10-16T00:00:00Z,903,NA,NA,NA,NA,NA,NA,NA,E5,ro,34.78,NA,NA,NA,NA,NA,0.964727815,0.009245522,7.70692916887781e-5,1.75963451895825e-7,0.665145727745915,0.0280513895677619,2024,290,45581_903,good,2024-10-16,Upland,0,FALSE,16,Q. rubra
1576,1.8,91,0,1009,2024-10-16T00:00:00Z,892,NA,NA,NA,NA,NA,NA,NA,E5,rm,20.31,NA,NA,NA,NA,NA,0.947297679218384,0.154800355172829,4.5334441953955e-5,1.25883387134428e-7,0.31718004689615,0.0889045445828634,2024,290,45581_892,good,2024-10-16,Upland,0,FALSE,16,A. rubrum
1577,1.8,91,0,1009,2024-10-16T00:00:00Z,876,NA,NA,NA,NA,NA,NA,NA,E5,hem,32.87,NA,NA,NA,NA,NA,0.86579462826639,0.364613543357496,6.29588677781998e-5,1.5474037682176e-7,0.263893456328612,-0.193,2024,290,45581_876,bad,2024-10-16,Upland,0,FALSE,16,T. canadensis
1578,7,68,931,1014,2024-10-16T09:48:00Z,288,NA,NA,NA,NA,NA,NA,NA,D2,hem,24.94,NA,NA,NA,NA,NA,0.885602347765951,0.011900525,3.84799735241818e-5,9.06422272105397e-8,0.176683017009496,-0.016399999999999998,2024,290,45581_288,bad,2024-10-16,Upland,0,FALSE,16,T. canadensis
1579,7.4,65,911,1014,2024-10-16T09:59:00Z,380,NA,NA,NA,NA,NA,NA,NA,C2,rm,21.72,NA,NA,NA,NA,NA,0.704692383,0.709447098111757,3.10451743038985e-5,3.89539154533575e-7,0.078920399,1.001685,2024,290,45581_380,bad,2024-10-16,Upland,0,FALSE,16,A. rubrum
1580,6.9,67,582,1014,2024-10-16T10:13:00Z,351,NA,NA,NA,NA,NA,NA,NA,C1,hem,27.31,NA,NA,NA,NA,NA,0.484139797049403,0.256239379412644,5.57119686818959e-5,1.25849779578522e-7,0.089067057,0.12190121217291,2024,290,45581_351,bad,2024-10-16,Upland,0,FALSE,16,T. canadensis
1581,7.7,64,953,1015,2024-10-16T10:45:00Z,529,NA,NA,NA,NA,NA,NA,NA,D1,rm,26.17,NA,NA,NA,NA,NA,0.473741986577206,0.005227323,6.67476202747821e-5,1.84562165456754e-7,0.104509695474328,0.022078504427294303,2024,290,45581_529,bad,2024-10-16,Upland,0,FALSE,16,A. rubrum
1582,7.8,61,600,1015,2024-10-16T11:02:00Z,318,NA,NA,NA,NA,NA,NA,NA,H1,rm,25.94,NA,NA,NA,NA,NA,0.910211499,0.001552635,6.10448257233332e-5,2.219209999879e-7,0.320744246401442,-0.0144,2024,290,45581_318,good,2024-10-16,Upland,0,FALSE,16,A. rubrum
1583,8.1,61,538,1015,2024-10-16T11:41:00Z,165,NA,NA,NA,NA,NA,NA,NA,G1,rm,17.61,NA,NA,NA,NA,NA,0.959773014226103,0.108812696974211,5.06313415025071e-5,1.53703883445587e-7,0.408125917,0.0886317553896212,2024,290,45581_165,good,2024-10-16,Upland,0,FALSE,16,A. rubrum
1584,9.6,55,793,1015,2024-10-16T12:58:00Z,895,NA,NA,NA,NA,NA,NA,NA,E5,rm,24.02,NA,NA,NA,NA,NA,0.90809042661916906,0.252286076591912,5.43739879873035e-5,1.23323226634503e-7,0.282049009327774,0.11821511386188,2024,290,45581_895,good,2024-10-16,Upland,0,FALSE,16,A. rubrum
1585,1.8,67,369,1032,2024-10-28T09:33:00Z,411,NA,NA,NA,NA,NA,NA,NA,BGS,rm,28.7,NA,NA,NA,NA,NA,0.921155195766626,0.030681237,5.66640324956031e-5,1.28313559312755e-7,0.319621922574342,0.037672539057499704,2024,302,45593_411,good,2024-10-28,Wetland,12,TRUE,17,A. rubrum
1586,2,64,515,1032,2024-10-28T09:38:00Z,412,NA,NA,NA,NA,NA,NA,NA,BGS,bg,19.4,NA,NA,NA,NA,NA,0.945335102458718,0.952015171,4.24412713201211e-5,1.20149111563525e-7,0.291256902101364,0.8831607132017,2024,302,45593_412,good,2024-10-28,Wetland,0,FALSE,17,N. sylvatica
1587,2,64,515,1032,2024-10-28T09:41:00Z,413,NA,NA,NA,NA,NA,NA,NA,BGS,rm,26,NA,NA,NA,NA,NA,0.960567920346685,0.260210603603768,4.23207277707146e-5,1.14944050221975e-7,0.344700206656297,0.11249783335941,2024,302,45593_413,good,2024-10-28,Wetland,0,FALSE,17,A. rubrum
1588,2,64,515,1032,2024-10-28T09:46:00Z,452,NA,NA,NA,NA,NA,NA,NA,BGS,bg,27.2,NA,NA,NA,NA,NA,0.904975664391965,0.91006527811058,5.2305562819727e-5,1.86994881477275e-7,0.266377861037982,0.98163833845094,2024,302,45593_4,good,2024-10-28,Wetland,0,FALSE,17,N. sylvatica
1589,2.6,60,606,1032,2024-10-28T09:53:00Z,432,NA,NA,NA,NA,NA,NA,NA,BGS,hem,31,NA,NA,NA,NA,NA,0.809241155,0.004608654,8.46125914158689e-5,2.66216622718626e-7,0.287594683009853,0.0298933437834718,2024,302,45593_432,bad,2024-10-28,Wetland,0,FALSE,17,T. canadensis
1590,2.6,60,606,1032,2024-10-28T10:00:00Z,433,NA,NA,NA,NA,NA,NA,NA,BGS,hem,29.1,NA,NA,NA,NA,NA,0.506246169829595,7.6117233003991e-4,8.84699881737389e-5,3.19553250524163e-7,0.147419288071351,-0.0145,2024,302,45593_433,bad,2024-10-28,Wetland,0,FALSE,17,T. canadensis
1591,2.6,60,606,1032,2024-10-28T10:06:00Z,434,NA,NA,NA,NA,NA,NA,NA,BGS,bg,25,NA,NA,NA,NA,NA,0.400516898562561,0.019857053,7.61397630609449e-5,1.36000851672302e-7,0.102702895718577,0.0319450468904031,2024,302,45593_434,bad,2024-10-28,Wetland,0,FALSE,17,N. sylvatica
1592,3.3,56,624,1032,2024-10-28T10:10:00Z,414,NA,NA,NA,NA,NA,NA,NA,BGS,bg,27.8,NA,NA,NA,NA,NA,0.830682814259599,0.99243541,4.60851631015291e-5,1.49813833721672e-7,0.168452491649847,2.8317799999999997,2024,302,45593_414,bad,2024-10-28,Wetland,0,FALSE,17,N. sylvatica
1593,3.3,56,624,1032,2024-10-28T10:16:00Z,436,NA,NA,NA,NA,NA,NA,NA,BGS,hem,19.5,NA,NA,NA,NA,NA,0.849743486141882,0.316886581065826,4.22904826898489e-5,1.40962618624673e-7,0.165966000415382,-0.158,2024,302,45593_436,bad,2024-10-28,Wetland,0,FALSE,17,T. canadensis
1594,3.3,56,624,1032,2024-10-28T10:21:00Z,438,NA,NA,NA,NA,NA,NA,NA,BGS,hem,18.8,NA,NA,NA,NA,NA,0.855219724074524,0.218442267542688,4.96572607719095e-5,1.10890616410267e-7,0.19916642664804,0.0967457335239713,2024,302,45593_438,bad,2024-10-28,Wetland,0,FALSE,17,T. canadensis
